state,district,financial_year,region,state_category,person_days_lakhs,expenditure_lakhs,avg_wage_rate,households_demanded,households_offered,households_availed,works_completed,rainfall_mm,crop_season_index,rural_population_lakhs,poverty_rate_pct,pmkisan_beneficiaries,pmkisan_amount_lakhs,pmay_houses_sanctioned,pmay_houses_completed,pmay_expenditure_lakhs,budget_allocated_lakhs
West Bengal,West Bengal_District_7,2014-15,Region_3,high,21.91,3893.8,162,2190.0,2015.0,1783.0,23.0,1236.45,0.02,19.34,19.45,765765.0,45352.67,1966.0,983.0,1339.4,4187.9
West Bengal,West Bengal_District_7,2015-16,Region_3,high,23.51,4002.8,176,2350.0,2261.0,1934.0,22.0,1196.76,0.04,19.34,19.15,681746.0,41646.25,4934.0,2713.0,3599.04,4773.57
West Bengal,West Bengal_District_7,2016-17,Region_3,high,23.96,4323.77,190,2395.0,2193.0,1900.0,27.0,1150.86,0.75,19.34,18.85,525332.0,31678.84,1214.0,728.0,918.63,5183.31
West Bengal,West Bengal_District_7,2017-18,Region_3,high,23.18,5166.35,204,2318.0,2059.0,1794.0,23.0,1259.9,0.33,19.34,18.55,578245.0,34243.59,3799.0,2469.0,3230.77,5569.09
West Bengal,West Bengal_District_7,2018-19,Region_3,high,23.61,5127.69,218,2360.0,2167.0,1881.0,27.0,1334.37,0.99,19.34,18.25,746169.0,45098.62,579.0,405.0,551.25,5868.04
West Bengal,West Bengal_District_7,2019-20,Region_3,high,25.3,6450.67,232,2529.0,2431.0,2086.0,29.0,1093.99,0.15,19.34,17.95,623893.0,37884.11,2332.0,1749.0,2266.53,7221.44
West Bengal,West Bengal_District_7,2020-21,Region_3,high,37.32,8333.01,246,3732.0,3245.0,2811.0,,1189.77,0.03,19.34,17.65,772578.0,45749.02,1154.0,,1360.98,9852.18
West Bengal,West Bengal_District_7,2021-22,Region_3,high,26.18,7150.69,260,2618.0,2448.0,2325.0,26.0,924.15,0.92,19.34,17.35,770409.0,45381.12,1554.0,1320.0,1741.03,7990.66
West Bengal,West Bengal_District_7,2022-23,Region_3,high,29.29,7877.91,274,2929.0,2648.0,2583.0,30.0,883.75,0.87,19.34,17.05,632787.0,38291.08,3965.0,3568.0,4961.36,8552.1
West Bengal,West Bengal_District_7,2023-24,Region_3,high,27.07,8158.64,288,2707.0,2562.0,2509.0,30.0,1015.33,0.33,19.34,16.75,707647.0,43225.47,,1121.0,1512.59,9277.07
West Bengal,West Bengal_District_8,2014-15,Region_4,high,24.08,3755.53,162,2408.0,2097.0,2026.0,,1072.89,0.97,24.06,32.72,878176.0,52786.13,1489.0,,968.14,4158.24
West Bengal,West Bengal_District_8,2015-16,Region_4,high,23.32,3699.04,176,2332.0,,2229.0,27.0,1333.85,0.95,24.06,32.42,710548.0,43423.82,,1254.0,1514.69,4008.48
West Bengal,West Bengal_District_8,2016-17,Region_4,high,25.02,4349.98,190,2501.0,2218.0,1910.0,28.0,1005.77,0.64,24.06,32.12,765638.0,46677.16,3597.0,,3218.24,4900.18
West Bengal,West Bengal_District_8,2017-18,Region_4,high,25.48,5278.27,204,,2326.0,2232.0,26.0,939.0,0.58,24.06,31.82,866809.0,52604.27,1359.0,883.0,1231.83,5700.25
West Bengal,West Bengal_District_8,2018-19,Region_4,high,25.95,6021.22,218,2595.0,2490.0,2355.0,30.0,965.13,0.7,24.06,31.52,636573.0,37565.17,761.0,,774.4,6982.0
West Bengal,West Bengal_District_8,2019-20,Region_4,high,29.06,6525.4,232,2905.0,2612.0,2545.0,23.0,854.88,0.72,24.06,31.22,853537.0,50822.26,675.0,506.0,719.92,7175.57
West Bengal,West Bengal_District_8,2020-21,Region_4,high,38.98,10120.72,246,3897.0,3606.0,3199.0,42.0,1061.46,0.88,24.06,30.92,764709.0,44988.25,4557.0,3645.0,4970.66,11945.43
West Bengal,West Bengal_District_8,2021-22,Region_4,high,25.98,6680.24,260,2597.0,2378.0,2149.0,25.0,1366.89,0.6,24.06,30.62,911963.0,55348.44,,908.0,1255.85,8012.19
West Bengal,West Bengal_District_8,2022-23,Region_4,high,27.81,7391.97,274,2781.0,2498.0,2358.0,27.0,1134.83,0.29,24.06,30.32,755774.0,45732.62,3999.0,,4611.96,7924.34
West Bengal,West Bengal_District_8,2023-24,Region_4,high,28.27,8155.21,288,2827.0,2528.0,2335.0,,1143.25,0.9,24.06,30.02,726506.0,43360.18,2906.0,2760.0,3661.86,8910.65
West Bengal,West Bengal_District_9,2014-15,Region_1,high,13.06,1956.65,162,1305.0,1193.0,1084.0,10.0,1210.06,0.33,22.03,37.82,636018.0,37961.16,3514.0,1757.0,2602.99,2079.66
West Bengal,West Bengal_District_9,2015-16,Region_1,high,14.01,2438.55,176,1401.0,1273.0,1210.0,13.0,1021.58,0.16,22.03,37.52,452652.0,27387.37,,2464.0,3336.68,2773.04
West Bengal,West Bengal_District_9,2016-17,Region_1,high,15.71,2942.96,190,1570.0,1523.0,1397.0,13.0,859.26,0.56,22.03,37.22,557943.0,33321.27,3304.0,1982.0,2640.04,3263.35
West Bengal,West Bengal_District_9,2017-18,Region_1,high,16.0,3095.46,204,1599.0,1375.0,1173.0,14.0,851.54,0.85,22.03,36.92,481045.0,28673.75,3978.0,2585.0,3657.49,3533.9
West Bengal,West Bengal_District_9,2018-19,Region_1,high,14.81,3163.85,218,1481.0,1336.0,1206.0,12.0,1121.73,0.15,22.03,36.62,870564.0,51478.55,2033.0,1423.0,1843.91,3357.49
West Bengal,West Bengal_District_9,2019-20,Region_1,high,15.08,3179.55,232,1507.0,1338.0,1288.0,14.0,931.1,0.97,22.03,36.32,495191.0,29884.61,4984.0,3738.0,4746.13,3471.86
West Bengal,West Bengal_District_9,2020-21,Region_1,high,22.25,5187.87,246,2224.0,2159.0,2110.0,25.0,1009.28,0.42,22.03,36.02,579402.0,34629.91,1590.0,1272.0,1866.31,6158.96
West Bengal,West Bengal_District_9,2021-22,Region_1,high,17.17,4603.71,260,1716.0,1495.0,1355.0,18.0,734.27,0.97,22.03,35.72,610523.0,36422.73,,428.0,616.87,5448.03
West Bengal,West Bengal_District_9,2022-23,Region_1,high,15.87,4148.56,274,1587.0,1555.0,1440.0,17.0,1077.72,0.9,22.03,35.42,741407.0,45098.75,543.0,488.0,617.84,4770.14
West Bengal,West Bengal_District_9,2023-24,Region_1,high,15.33,4578.97,288,1533.0,1385.0,1242.0,16.0,1349.26,0.79,22.03,35.12,767333.0,46237.14,1811.0,1720.0,2541.38,5186.97
West Bengal,West Bengal_District_10,2014-15,Region_2,high,14.19,2290.2,162,1418.0,1343.0,1190.0,12.0,1003.55,0.2,13.6,36.56,523947.0,31526.99,971.0,,610.09,2747.83
West Bengal,West Bengal_District_10,2015-16,Region_2,high,15.91,2862.22,176,1591.0,1439.0,1388.0,17.0,870.3,0.5,13.6,36.26,434403.0,25554.09,4459.0,2452.0,3269.5,3405.29
West Bengal,West Bengal_District_10,2016-17,Region_2,high,14.74,2937.91,190,1473.0,,1178.0,12.0,913.23,0.72,13.6,35.96,311968.0,18482.8,1976.0,,1739.1,3247.1
West Bengal,West Bengal_District_10,2017-18,Region_2,high,15.02,2807.45,204,1501.0,1391.0,1269.0,17.0,1039.13,0.07,13.6,35.66,502206.0,30077.92,3988.0,2592.0,3260.51,3184.64
West Bengal,West Bengal_District_10,2018-19,Region_2,high,16.82,3827.02,218,1681.0,1535.0,1454.0,16.0,760.88,0.75,13.6,35.36,295545.0,17899.65,4249.0,2974.0,4374.93,4346.72
West Bengal,West Bengal_District_10,2019-20,Region_2,high,17.12,4172.21,232,1712.0,1489.0,,14.0,867.5,0.69,13.6,35.06,359043.0,21519.75,4990.0,3742.0,4974.23,4835.33
West Bengal,West Bengal_District_10,2020-21,Region_2,high,21.82,5901.88,246,2181.0,1955.0,1889.0,20.0,1367.59,0.37,13.6,34.76,459554.0,27681.61,738.0,590.0,721.87,6215.35
West Bengal,West Bengal_District_10,2021-22,Region_2,high,16.11,4395.09,260,1611.0,1405.0,1304.0,14.0,1084.43,0.81,13.6,34.46,488818.0,29679.15,3989.0,3390.0,4601.76,4802.44
West Bengal,West Bengal_District_10,2022-23,Region_2,high,18.02,4626.44,274,1802.0,1689.0,1586.0,19.0,882.16,0.59,13.6,34.16,385072.0,22734.81,,4140.0,5598.6,5140.19
West Bengal,West Bengal_District_10,2023-24,Region_2,high,18.32,4953.23,288,1832.0,1588.0,1433.0,16.0,824.07,0.95,13.6,33.86,338472.0,20627.17,2888.0,2743.0,3689.45,5713.16
West Bengal,West Bengal_District_11,2014-15,Region_3,high,12.37,1997.62,162,1237.0,1162.0,1024.0,12.0,910.21,0.97,25.84,29.3,870583.0,52127.88,4383.0,2191.0,3200.7,2238.54
West Bengal,West Bengal_District_11,2015-16,Region_3,high,13.88,2234.95,176,1387.0,1179.0,1060.0,14.0,843.38,0.87,25.84,29.0,841917.0,50467.43,,583.0,729.42,2632.37
West Bengal,West Bengal_District_11,2016-17,Region_3,high,12.21,2365.66,190,1221.0,1070.0,969.0,13.0,1235.83,0.62,25.84,28.7,794401.0,46746.2,4791.0,2874.0,4177.2,2576.4
West Bengal,West Bengal_District_11,2017-18,Region_3,high,12.44,2752.59,204,1244.0,1072.0,981.0,12.0,1249.73,0.04,25.84,28.4,728747.0,44311.76,2212.0,1437.0,1751.85,2917.4
West Bengal,West Bengal_District_11,2018-19,Region_3,high,12.67,2597.9,218,1266.0,1182.0,1110.0,11.0,1319.51,0.98,25.84,28.1,827115.0,49993.88,2599.0,1819.0,2366.55,2969.07
West Bengal,West Bengal_District_11,2019-20,Region_3,high,14.93,3413.28,232,1493.0,1345.0,1224.0,12.0,867.09,0.4,25.84,27.8,802623.0,47827.4,,784.0,1050.46,3585.68
West Bengal,West Bengal_District_11,2020-21,Region_3,high,20.03,4708.11,246,2002.0,1830.0,1659.0,,1038.72,0.5,25.84,27.5,878707.0,51934.73,,590.0,843.88,5413.81
West Bengal,West Bengal_District_11,2021-22,Region_3,high,15.46,3992.74,260,,1413.0,1281.0,14.0,712.0,0.41,25.84,27.2,774991.0,46552.5,3613.0,,4340.44,4418.54
West Bengal,West Bengal_District_11,2022-23,Region_3,high,14.29,3878.8,274,1428.0,,1296.0,16.0,1128.46,0.05,25.84,26.9,883226.0,53991.94,3360.0,3024.0,4502.93,4164.77
West Bengal,West Bengal_District_11,2023-24,Region_3,high,15.98,4675.18,288,1598.0,1562.0,,14.0,555.91,0.9,25.84,26.6,786282.0,47457.71,1918.0,1822.0,2577.09,5592.76
West Bengal,West Bengal_District_12,2014-15,Region_4,high,16.58,2826.55,162,1657.0,1487.0,1434.0,,831.28,0.52,13.17,23.99,,16504.07,,1847.0,2504.75,3133.03
West Bengal,West Bengal_District_12,2015-16,Region_4,high,15.36,2609.33,176,1536.0,1429.0,1231.0,16.0,955.49,0.07,13.17,23.69,335877.0,19763.78,2987.0,1642.0,2255.34,2906.76
West Bengal,West Bengal_District_12,2016-17,Region_4,high,15.66,2746.19,190,1565.0,1434.0,1311.0,12.0,1048.92,0.34,13.17,23.39,,25704.25,3870.0,2322.0,2927.79,3238.7
West Bengal,West Bengal_District_12,2017-18,Region_4,high,15.95,3544.13,204,1594.0,1369.0,1250.0,16.0,1172.68,0.49,13.17,23.09,328583.0,19928.99,3321.0,2158.0,2601.32,4044.75
West Bengal,West Bengal_District_12,2018-19,Region_4,high,16.24,3569.52,218,1624.0,1447.0,1375.0,19.0,938.68,0.51,13.17,22.79,357863.0,21734.24,2742.0,1919.0,2531.11,4250.45
West Bengal,West Bengal_District_12,2019-20,Region_4,high,16.53,3810.38,232,1653.0,1549.0,1369.0,15.0,1117.37,0.97,13.17,22.49,508827.0,30747.64,4219.0,3164.0,4054.14,4311.7
West Bengal,West Bengal_District_12,2020-21,Region_4,high,26.83,6615.1,246,2683.0,2415.0,2102.0,31.0,819.52,0.04,13.17,22.19,524280.0,31543.1,3986.0,3188.0,4647.18,7641.41
West Bengal,West Bengal_District_12,2021-22,Region_4,high,17.11,4144.78,260,1711.0,1470.0,1251.0,15.0,903.63,0.8,13.17,21.89,366693.0,21773.67,790.0,671.0,911.86,4521.95
West Bengal,West Bengal_District_12,2022-23,Region_4,high,17.4,4491.1,274,1740.0,1703.0,1618.0,18.0,1043.26,0.08,13.17,21.59,358459.0,21546.92,,3097.0,4292.76,5190.58
West Bengal,West Bengal_District_12,2023-24,Region_4,high,17.69,4948.58,288,1769.0,1603.0,1416.0,15.0,1023.31,0.77,13.17,21.29,299950.0,17900.81,2720.0,2584.0,3149.62,5898.55
West Bengal,West Bengal_District_13,2014-15,Region_1,high,22.22,3778.72,162,2222.0,2055.0,1974.0,19.0,1073.4,0.27,9.32,29.8,189267.0,11442.43,942.0,471.0,581.51,4389.74
West Bengal,West Bengal_District_13,2015-16,Region_1,high,22.66,4090.07,176,2265.0,2195.0,1956.0,20.0,1004.52,0.32,9.32,29.5,206296.0,12194.8,780.0,429.0,526.08,4559.62
West Bengal,West Bengal_District_13,2016-17,Region_1,high,23.09,4636.43,190,2308.0,2121.0,1831.0,25.0,1141.87,0.87,9.32,29.2,254072.0,14991.66,4291.0,2574.0,3349.97,5020.04
West Bengal,West Bengal_District_13,2017-18,Region_1,high,23.52,5183.53,204,2351.0,2101.0,1882.0,24.0,1079.15,0.91,9.32,28.9,323165.0,19051.08,3170.0,2060.0,3060.84,5646.5
West Bengal,West Bengal_District_13,2018-19,Region_1,high,26.34,6015.68,218,2634.0,2511.0,2215.0,28.0,838.83,0.98,9.32,28.6,337831.0,20155.2,1254.0,877.0,1076.6,6835.66
West Bengal,West Bengal_District_13,2019-20,Region_1,high,24.38,6020.95,232,2437.0,2209.0,2031.0,22.0,1156.84,0.6,9.32,28.3,216830.0,13000.48,2585.0,1938.0,2629.05,7182.51
West Bengal,West Bengal_District_13,2020-21,Region_1,high,39.57,10700.02,246,3956.0,3760.0,3624.0,38.0,804.99,0.16,9.32,28.0,280042.0,16817.36,1373.0,1098.0,1544.72,12684.3
West Bengal,West Bengal_District_13,2021-22,Region_1,high,25.24,6018.4,260,2523.0,2386.0,2112.0,26.0,1055.45,0.76,9.32,27.7,316140.0,18833.28,4168.0,3542.0,4834.82,7103.82
West Bengal,West Bengal_District_13,2022-23,Region_1,high,25.66,6950.41,274,,2477.0,2256.0,29.0,938.1,0.24,9.32,27.4,247426.0,14750.29,,4077.0,5413.22,8121.31
West Bengal,West Bengal_District_13,2023-24,Region_1,high,26.09,8188.8,288,2609.0,2412.0,2288.0,21.0,961.27,0.44,9.32,27.1,278277.0,16964.46,4446.0,4223.0,5126.91,8971.28
West Bengal,West Bengal_District_14,2014-15,Region_2,high,12.42,2005.43,162,1242.0,1174.0,1144.0,10.0,1261.26,0.32,23.25,19.31,794947.0,47182.35,2365.0,1182.0,1430.05,2146.59
West Bengal,West Bengal_District_14,2015-16,Region_2,high,14.66,2499.4,176,1466.0,1417.0,1341.0,17.0,754.62,0.67,23.25,19.01,743566.0,44153.03,1974.0,,1406.11,2746.78
West Bengal,West Bengal_District_14,2016-17,Region_2,high,14.94,2640.0,190,1494.0,1274.0,,12.0,536.71,0.81,23.25,18.71,830230.0,49041.68,3759.0,,2966.9,2801.05
West Bengal,West Bengal_District_14,2017-18,Region_2,high,13.84,2867.96,204,1383.0,1217.0,,11.0,1124.57,0.86,23.25,18.41,558845.0,33868.75,3692.0,2399.0,3086.99,3038.04
West Bengal,West Bengal_District_14,2018-19,Region_2,high,15.5,3389.92,218,1550.0,,1283.0,17.0,801.83,0.14,23.25,18.11,,43741.05,3848.0,,4011.89,3675.96
West Bengal,West Bengal_District_14,2019-20,Region_2,high,15.78,3962.82,232,1577.0,1477.0,,16.0,878.67,0.64,23.25,17.81,811708.0,49234.37,4639.0,3479.0,4620.3,4335.37
West Bengal,West Bengal_District_14,2020-21,Region_2,high,20.11,4866.97,246,2010.0,1748.0,1592.0,21.0,1349.95,0.41,23.25,17.51,836665.0,50186.5,,994.0,1316.46,5684.35
West Bengal,West Bengal_District_14,2021-22,Region_2,high,16.33,4413.5,260,1633.0,1495.0,,18.0,688.25,0.5,23.25,17.21,504158.0,30279.6,1440.0,1224.0,1493.43,4967.13
West Bengal,West Bengal_District_14,2022-23,Region_2,high,14.34,4109.58,274,,1295.0,1207.0,14.0,1203.72,0.05,23.25,16.91,661025.0,39815.72,4762.0,4285.0,5389.96,4873.41
West Bengal,West Bengal_District_14,2023-24,Region_2,high,15.35,4251.76,288,1535.0,1362.0,1268.0,,1172.22,0.83,23.25,16.61,,53207.59,3434.0,3262.0,4363.0,5059.36
West Bengal,West Bengal_District_15,2014-15,Region_3,high,20.36,3273.5,162,2036.0,1751.0,1569.0,21.0,651.46,0.7,22.55,28.87,880776.0,53825.41,3000.0,1500.0,2072.98,3528.37
West Bengal,West Bengal_District_15,2015-16,Region_3,high,18.87,3035.89,176,1886.0,1672.0,1566.0,17.0,1181.34,0.25,22.55,28.57,473414.0,28781.91,1896.0,,1270.13,3221.74
West Bengal,West Bengal_District_15,2016-17,Region_3,high,19.23,3523.17,190,1922.0,1834.0,1600.0,19.0,1106.09,0.49,22.55,28.27,761197.0,45949.49,3205.0,1923.0,2841.13,3820.1
West Bengal,West Bengal_District_15,2017-18,Region_3,high,21.55,4732.98,204,2154.0,1852.0,1587.0,19.0,875.47,0.25,22.55,27.97,736389.0,43758.97,1356.0,881.0,1178.46,5405.25
West Bengal,West Bengal_District_15,2018-19,Region_3,high,19.95,4735.78,218,1994.0,1869.0,,18.0,1174.79,0.99,22.55,27.67,573706.0,34359.39,4132.0,2892.0,3866.29,5574.06
West Bengal,West Bengal_District_15,2019-20,Region_3,high,22.33,4737.95,232,2233.0,1911.0,1661.0,21.0,693.22,0.93,22.55,27.37,510028.0,31055.4,604.0,453.0,586.52,5106.11
West Bengal,West Bengal_District_15,2020-21,Region_3,high,29.96,8065.93,246,2995.0,2739.0,2411.0,26.0,1125.64,0.64,22.55,27.07,551458.0,33363.55,,545.0,662.4,9205.01
West Bengal,West Bengal_District_15,2021-22,Region_3,high,21.02,5645.27,260,2101.0,1887.0,,21.0,1051.68,0.49,22.55,26.77,498494.0,30265.09,4788.0,4069.0,4956.09,6258.92
West Bengal,West Bengal_District_15,2022-23,Region_3,high,21.37,6056.89,274,,1982.0,1734.0,18.0,1185.42,0.75,22.55,26.47,472287.0,28043.32,2054.0,1848.0,2679.5,6692.61
West Bengal,West Bengal_District_15,2023-24,Region_3,high,23.9,6800.87,288,2390.0,2275.0,2222.0,21.0,858.58,0.23,22.55,26.17,839798.0,50633.42,4177.0,3968.0,5537.25,7573.4
West Bengal,West Bengal_District_16,2014-15,Region_4,high,13.12,2264.9,162,,1246.0,1104.0,10.0,828.89,0.79,18.39,39.46,411214.0,25045.21,4264.0,2132.0,2747.22,2475.04
West Bengal,West Bengal_District_16,2015-16,Region_4,high,11.55,2211.34,176,1155.0,1098.0,1019.0,10.0,1235.91,0.38,18.39,39.16,561107.0,33307.55,4136.0,2274.0,2992.78,2598.44
West Bengal,West Bengal_District_16,2016-17,Region_4,high,13.63,2559.04,190,1363.0,1267.0,1088.0,16.0,897.16,0.93,18.39,38.86,578707.0,34733.28,4277.0,,3745.66,2887.47
West Bengal,West Bengal_District_16,2017-18,Region_4,high,12.62,2351.09,204,1262.0,1091.0,1011.0,11.0,1200.0,1.0,18.39,38.56,538482.0,32086.74,2321.0,1508.0,2181.77,2677.94
West Bengal,West Bengal_District_16,2018-19,Region_4,high,14.14,2937.32,218,1414.0,1263.0,,11.0,861.26,0.86,18.39,38.26,452410.0,27584.25,3379.0,2365.0,2998.95,3180.74
West Bengal,West Bengal_District_16,2019-20,Region_4,high,13.09,3274.96,232,1308.0,1155.0,1044.0,14.0,1175.85,0.16,18.39,37.96,651304.0,39568.93,2832.0,2124.0,3129.64,3598.83
West Bengal,West Bengal_District_16,2020-21,Region_4,high,19.31,5086.73,246,1930.0,1660.0,1593.0,17.0,1068.57,0.22,18.39,37.66,608588.0,35843.59,,2594.0,3670.98,5622.42
West Bengal,West Bengal_District_16,2021-22,Region_4,high,12.87,3371.14,260,1286.0,,1099.0,11.0,1363.69,0.7,18.39,37.36,470340.0,28727.39,2116.0,1798.0,2159.54,3934.98
West Bengal,West Bengal_District_16,2022-23,Region_4,high,13.78,3685.81,274,1377.0,1331.0,1173.0,12.0,1003.57,0.65,18.39,37.06,412776.0,25023.26,3179.0,2861.0,3955.96,3990.88
West Bengal,West Bengal_District_16,2023-24,Region_4,high,13.31,4035.51,288,1330.0,1192.0,1137.0,12.0,1495.06,0.28,18.39,36.76,646571.0,38070.72,2980.0,2831.0,4220.62,4831.26
West Bengal,West Bengal_District_17,2014-15,Region_1,high,19.63,2933.77,162,1962.0,1909.0,1754.0,17.0,605.64,0.46,6.57,36.53,177538.0,10554.58,3208.0,1604.0,2372.3,3457.46
West Bengal,West Bengal_District_17,2015-16,Region_1,high,17.28,3240.35,176,1728.0,1563.0,1379.0,20.0,1235.36,0.94,6.57,36.23,171446.0,10214.23,4953.0,2724.0,3378.25,3772.03
West Bengal,West Bengal_District_17,2016-17,Region_1,high,18.54,3434.29,190,1853.0,1601.0,1447.0,20.0,972.37,0.31,6.57,35.93,189174.0,11319.53,3005.0,1803.0,2478.24,4047.13
West Bengal,West Bengal_District_17,2017-18,Region_1,high,18.88,4100.26,204,1888.0,1743.0,1549.0,,1000.66,0.92,6.57,35.63,178974.0,10791.14,1538.0,999.0,1474.62,4658.87
West Bengal,West Bengal_District_17,2018-19,Region_1,high,19.23,3792.04,218,1922.0,1701.0,1636.0,15.0,973.59,0.74,6.57,35.33,188837.0,11156.9,2375.0,1662.0,2412.65,4336.05
West Bengal,West Bengal_District_17,2019-20,Region_1,high,19.58,4404.37,232,1957.0,1903.0,1793.0,18.0,923.89,0.22,6.57,35.03,187564.0,11442.31,3093.0,2319.0,3274.23,4900.1
West Bengal,West Bengal_District_17,2020-21,Region_1,high,28.88,7107.31,246,,2689.0,2358.0,32.0,1145.42,0.6,6.57,34.73,256161.0,15610.1,,1556.0,2056.72,8324.52
West Bengal,West Bengal_District_17,2021-22,Region_1,high,19.25,5053.22,260,1925.0,1868.0,1717.0,19.0,1301.51,0.47,6.57,34.43,137013.0,8079.19,533.0,453.0,667.71,5615.43
West Bengal,West Bengal_District_17,2022-23,Region_1,high,20.61,5770.29,274,2060.0,1830.0,,17.0,1068.48,0.22,6.57,34.13,138477.0,8206.13,1704.0,1533.0,1969.43,6639.16
West Bengal,West Bengal_District_17,2023-24,Region_1,high,19.9,5934.91,288,1990.0,1715.0,1490.0,19.0,1216.5,0.63,6.57,33.83,252708.0,15380.56,4859.0,4616.0,6439.98,6833.29
West Bengal,West Bengal_District_18,2014-15,Region_2,high,22.49,3661.11,162,2249.0,1949.0,1747.0,18.0,789.5,0.14,8.68,28.29,,20300.89,1663.0,831.0,1219.4,4109.25
West Bengal,West Bengal_District_18,2015-16,Region_2,high,22.93,3942.25,176,2293.0,1983.0,1737.0,18.0,582.63,0.34,8.68,27.99,249619.0,15160.84,3136.0,1724.0,2382.4,4257.98
West Bengal,West Bengal_District_18,2016-17,Region_2,high,21.24,4308.17,190,2124.0,1893.0,1692.0,23.0,989.49,0.6,8.68,27.69,309804.0,18387.22,4877.0,2926.0,3585.37,4567.84
West Bengal,West Bengal_District_18,2017-18,Region_2,high,20.56,4380.34,204,2055.0,,1807.0,16.0,1230.67,0.49,8.68,27.39,278198.0,16551.47,2448.0,1591.0,2142.35,4641.74
West Bengal,West Bengal_District_18,2018-19,Region_2,high,20.93,4696.21,218,2093.0,1829.0,1603.0,18.0,1337.76,0.41,8.68,27.09,204618.0,12354.28,4974.0,3481.0,4858.2,5358.39
West Bengal,West Bengal_District_18,2019-20,Region_2,high,24.67,5509.43,232,2467.0,2389.0,,,882.91,0.12,8.68,26.79,223927.0,13580.79,1096.0,822.0,1175.19,6461.69
West Bengal,West Bengal_District_18,2020-21,Region_2,high,33.1,7727.94,246,3309.0,3063.0,2770.0,29.0,998.66,0.75,8.68,26.49,247093.0,14922.77,819.0,655.0,851.52,8134.97
West Bengal,West Bengal_District_18,2021-22,Region_2,high,23.22,6206.7,260,2321.0,1991.0,1942.0,18.0,1147.11,0.92,8.68,26.19,275953.0,16740.21,,3438.0,4160.96,7360.91
West Bengal,West Bengal_District_18,2022-23,Region_2,high,25.97,6468.98,274,2597.0,2397.0,2165.0,28.0,839.29,0.05,8.68,25.89,243658.0,14726.83,956.0,,1066.3,6927.99
West Bengal,West Bengal_District_18,2023-24,Region_2,high,22.81,6622.3,288,2280.0,2173.0,2019.0,23.0,1550.65,0.16,8.68,25.59,291689.0,17389.08,2128.0,2021.0,2615.74,7660.78
West Bengal,West Bengal_District_19,2014-15,Region_3,high,10.43,1748.48,162,1043.0,953.0,899.0,11.0,1263.74,0.35,19.9,38.26,487563.0,29062.03,1506.0,753.0,1005.75,2068.03
West Bengal,West Bengal_District_19,2015-16,Region_3,high,11.2,1920.86,176,,1076.0,986.0,11.0,1101.99,0.4,19.9,37.96,740781.0,44430.02,3567.0,1961.0,2403.58,2068.37
West Bengal,West Bengal_District_19,2016-17,Region_3,high,11.41,2371.59,190,1140.0,1095.0,975.0,13.0,1106.53,0.83,19.9,37.66,672523.0,40178.58,3657.0,2194.0,2643.68,2542.16
West Bengal,West Bengal_District_19,2017-18,Region_3,high,11.62,2439.72,204,1162.0,1042.0,953.0,13.0,998.82,0.44,19.9,37.36,,38812.91,1041.0,676.0,870.77,2919.74
West Bengal,West Bengal_District_19,2018-19,Region_3,high,11.83,2777.93,218,1183.0,1098.0,,,966.27,0.82,19.9,37.06,409677.0,25004.36,4771.0,3339.0,4957.57,3310.06
West Bengal,West Bengal_District_19,2019-20,Region_3,high,13.25,3187.68,232,1325.0,1271.0,1179.0,11.0,322.55,0.33,19.9,36.76,553841.0,33856.91,2080.0,1560.0,2278.14,3391.63
West Bengal,West Bengal_District_19,2020-21,Region_3,high,17.77,4039.44,246,1777.0,1555.0,1491.0,14.0,909.75,0.37,19.9,36.46,517010.0,30412.81,3630.0,2904.0,4025.21,4632.22
West Bengal,West Bengal_District_19,2021-22,Region_3,high,12.47,3053.09,260,1247.0,1176.0,1123.0,10.0,970.0,0.22,19.9,36.16,591904.0,35157.27,1256.0,1067.0,1515.46,3452.17
West Bengal,West Bengal_District_19,2022-23,Region_3,high,12.05,3219.75,274,1204.0,1035.0,933.0,12.0,1441.65,0.4,19.9,35.86,512409.0,31172.44,1179.0,1061.0,1390.06,3441.06
West Bengal,West Bengal_District_19,2023-24,Region_3,high,14.18,3708.56,288,1418.0,1255.0,1132.0,14.0,857.35,0.83,19.9,35.56,,36540.65,2853.0,2710.0,3665.82,4069.87
West Bengal,West Bengal_District_20,2014-15,Region_4,high,21.55,3338.19,162,2155.0,2017.0,1971.0,22.0,810.08,0.98,13.31,38.38,500763.0,29840.39,,1165.0,1714.74,3884.09
West Bengal,West Bengal_District_20,2015-16,Region_4,high,18.97,3522.86,176,1897.0,1723.0,1583.0,22.0,1299.8,0.74,13.31,38.08,,24534.4,2460.0,1353.0,1833.17,3750.11
West Bengal,West Bengal_District_20,2016-17,Region_4,high,20.35,4102.56,190,2035.0,1853.0,1777.0,19.0,955.83,0.23,13.31,37.78,520995.0,30896.42,672.0,403.0,589.08,4770.58
West Bengal,West Bengal_District_20,2017-18,Region_4,high,22.81,5103.36,204,2280.0,2086.0,2031.0,,818.52,0.04,13.31,37.48,391717.0,23455.2,2006.0,1303.0,1772.22,5704.96
